,open,close,high,low,volume,H-L,H-PC,L-PC,TR,ATR,Upper Basic,Lower Basic,Upper Band,Lower Band,SuperTrend
232,323.5,324.4,324.0,323.4,0,0.6000000000000227,0.0,0.6000000000000227,0.6000000000000227,0.8735354755893997,326.32060642676817,321.0793935732318,326.2332215410172,322.66081617593227,326.2332215410172
233,324.0,324.0,324.5,323.9,0,0.6000000000000227,0.10000000000002274,0.5,0.6000000000000227,0.8393435411407276,326.7180306234222,321.6819693765778,326.2332215410172,322.66081617593227,326.2332215410172
234,324.4,323.75,324.4,324.0,0,0.39999999999997726,0.39999999999997726,0.0,0.39999999999997726,0.7844255984981339,326.5532767954944,321.84672320450557,326.2332215410172,322.66081617593227,326.2332215410172
235,324.2,323.65,324.2,323.8,0,0.39999999999997726,0.44999999999998863,0.05000000000001137,0.44999999999998863,0.7426223986858658,326.2278671960576,321.7721328039424,326.2278671960576,322.66081617593227,326.2278671960576
236,323.9,324.95,324.0,323.55,0,0.44999999999998863,0.35000000000002274,0.0999999999999659,0.44999999999998863,0.7060445988501312,325.8931337965504,321.65686620344957,325.8931337965504,322.66081617593227,325.8931337965504
237,324.4,324.4,325.5,324.4,0,1.1000000000000227,0.5500000000000114,0.5500000000000114,1.1000000000000227,0.7552890239938677,327.2158670719816,322.68413292801836,325.8931337965504,322.68413292801836,325.8931337965504
238,324.9,323.65,325.0,323.4,0,1.6000000000000227,0.6000000000000227,1.0,1.6000000000000227,0.860877895994637,326.7826336879839,321.6173663120161,325.8931337965504,322.68413292801836,325.8931337965504
239,324.4,325.35,324.4,323.55,0,0.8499999999999659,0.75,0.0999999999999659,0.8499999999999659,0.8595181589953031,326.55355447698594,321.3964455230141,325.8931337965504,322.68413292801836,325.8931337965504
240,324.4,324.65,325.25,324.4,0,0.8500000000000227,0.10000000000002274,0.9500000000000455,0.9500000000000455,0.8708283891208959,327.4374851673627,322.2125148326373,325.8931337965504,322.68413292801836,325.8931337965504
241,325.25,324.95,325.5,324.8,0,0.6999999999999886,0.8500000000000227,0.1500000000000341,0.8500000000000227,0.8682248404807867,327.7546745214423,322.54532547855763,325.8931337965504,322.68413292801836,325.8931337965504
242,324.65,323.6,324.9,324.65,0,0.25,0.05000000000001137,0.30000000000001137,0.30000000000001137,0.7971967354206898,327.1665902062621,322.3834097937379,325.8931337965504,322.68413292801836,325.8931337965504
243,324.9,324.0,325.0,323.4,0,1.6000000000000227,1.3999999999999773,0.20000000000004547,1.6000000000000227,0.8975471434931064,326.89264143047933,321.50735856952065,325.8931337965504,322.68413292801836,325.8931337965504
244,323.5,324.4,324.0,323.4,0,0.6000000000000227,0.0,0.6000000000000227,0.6000000000000227,0.8603537505564709,326.2810612516694,321.11893874833055,325.8931337965504,322.68413292801836,325.8931337965504
245,324.0,324.0,324.5,323.9,0,0.6000000000000227,0.10000000000002274,0.5,0.6000000000000227,0.8278095317369148,326.6834285952107,321.71657140478925,325.8931337965504,322.68413292801836,325.8931337965504
246,324.4,323.75,324.4,324.0,0,0.39999999999997726,0.39999999999997726,0.0,0.39999999999997726,0.7743333402697976,326.5230000208094,321.8769999791906,325.8931337965504,322.68413292801836,325.8931337965504
247,324.2,323.65,324.2,323.8,0,0.39999999999997726,0.44999999999998863,0.05000000000001137,0.44999999999998863,0.7337916727360715,326.20137501820824,321.79862498179176,325.8931337965504,322.68413292801836,325.8931337965504
248,323.9,324.95,324.0,323.55,0,0.44999999999998863,0.35000000000002274,0.0999999999999659,0.44999999999998863,0.6983177136440611,325.8699531409322,321.6800468590678,325.8699531409322,322.68413292801836,325.8699531409322
249,324.4,324.4,325.5,324.4,0,1.1000000000000227,0.5500000000000114,0.5500000000000114,1.1000000000000227,0.7485279994385563,327.19558399831567,322.7044160016843,325.8699531409322,322.7044160016843,325.8699531409322
250,324.9,323.65,325.0,323.4,0,1.6000000000000227,0.6000000000000227,1.0,1.6000000000000227,0.8549619995087396,326.7648859985262,321.63511400147377,325.8699531409322,322.7044160016843,325.8699531409322
251,324.4,325.35,324.4,323.55,0,0.8499999999999659,0.75,0.0999999999999659,0.8499999999999659,0.8543417495701429,326.5380252487104,321.4119747512896,325.8699531409322,322.7044160016843,325.8699531409322
252,324.4,324.65,325.25,324.4,0,0.8500000000000227,0.10000000000002274,0.9500000000000455,0.9500000000000455,0.8662990308738807,327.42389709262164,322.22610290737833,325.8699531409322,322.7044160016843,325.8699531409322
253,325.25,324.95,325.5,324.8,0,0.6999999999999886,0.8500000000000227,0.1500000000000341,0.8500000000000227,0.8642616520146484,327.7427849560439,322.55721504395603,325.8699531409322,322.7044160016843,325.8699531409322
254,324.65,323.6,324.9,324.65,0,0.25,0.05000000000001137,0.30000000000001137,0.30000000000001137,0.7937289455128188,327.15618683653844,322.3938131634615,325.8699531409322,322.7044160016843,325.8699531409322
255,324.9,324.0,325.0,323.4,0,1.6000000000000227,1.3999999999999773,0.20000000000004547,1.6000000000000227,0.8945128273237193,326.88353848197113,321.51646151802885,325.8699531409322,322.7044160016843,325.8699531409322
256,323.5,324.4,324.0,323.4,0,0.6000000000000227,0.0,0.6000000000000227,0.6000000000000227,0.8576987239082572,326.2730961717248,321.1269038282752,325.8699531409322,322.7044160016843,325.8699531409322
257,324.0,324.0,324.5,323.9,0,0.6000000000000227,0.10000000000002274,0.5,0.6000000000000227,0.8254863834197279,326.6764591502592,321.7235408497408,325.8699531409322,322.7044160016843,325.8699531409322
258,324.4,323.75,324.4,324.0,0,0.39999999999997726,0.39999999999997726,0.0,0.39999999999997726,0.7723005854922591,326.5169017564768,321.8830982435232,325.8699531409322,322.7044160016843,325.8699531409322
259,324.2,323.65,324.2,323.8,0,0.39999999999997726,0.44999999999998863,0.05000000000001137,0.44999999999998863,0.7320130123057254,326.19603903691717,321.80396096308283,325.8699531409322,322.7044160016843,325.8699531409322
260,323.9,324.95,324.0,323.55,0,0.44999999999998863,0.35000000000002274,0.0999999999999659,0.44999999999998863,0.6967613857675082,325.8652841573025,321.68471584269747,325.8652841573025,322.7044160016843,325.8652841573025
261,324.4,324.4,325.5,324.4,0,1.1000000000000227,0.5500000000000114,0.5500000000000114,1.1000000000000227,0.7471662125465726,327.1914986376397,322.70850136236027,325.8652841573025,322.70850136236027,325.8652841573025
262,324.9,323.65,325.0,323.4,0,1.6000000000000227,0.6000000000000227,1.0,1.6000000000000227,0.8537704359782539,326.76131130793476,321.6386886920652,325.8652841573025,322.70850136236027,325.8652841573025
263,324.4,325.35,324.4,323.55,0,0.8499999999999659,0.75,0.0999999999999659,0.8499999999999659,0.8532991314809679,326.5348973944429,321.41510260555714,325.8652841573025,322.70850136236027,325.8652841573025
264,324.4,324.65,325.25,324.4,0,0.8500000000000227,0.10000000000002274,0.9500000000000455,0.9500000000000455,0.8653867400458526,327.42116022013755,322.2288397798624,325.8652841573025,322.70850136236027,325.8652841573025
265,325.25,324.95,325.5,324.8,0,0.6999999999999886,0.8500000000000227,0.1500000000000341,0.8500000000000227,0.8634633975401238,327.74039019262034,322.5596098073796,325.8652841573025,322.70850136236027,325.8652841573025
266,324.65,323.6,324.9,324.65,0,0.25,0.05000000000001137,0.30000000000001137,0.30000000000001137,0.7930304728476097,327.1540914185428,322.39590858145715,325.8652841573025,322.70850136236027,325.8652841573025
267,324.9,324.0,325.0,323.4,0,1.6000000000000227,1.3999999999999773,0.20000000000004547,1.6000000000000227,0.8939016637416614,326.881704991225,321.518295008775,325.8652841573025,322.70850136236027,325.8652841573025
268,323.5,324.4,324.0,323.4,0,0.6000000000000227,0.0,0.6000000000000227,0.6000000000000227,0.8571639557739565,326.27149186732186,321.1285081326781,325.8652841573025,322.70850136236027,325.8652841573025
269,324.0,324.0,324.5,323.9,0,0.6000000000000227,0.10000000000002274,0.5,0.6000000000000227,0.8250184613022148,326.6750553839066,321.72494461609335,325.8652841573025,322.70850136236027,325.8652841573025
270,324.4,323.75,324.4,324.0,0,0.39999999999997726,0.39999999999997726,0.0,0.39999999999997726,0.7718911536394351,326.5156734609183,321.88432653908166,325.8652841573025,322.70850136236027,325.8652841573025
271,324.2,323.65,324.2,323.8,0,0.39999999999997726,0.44999999999998863,0.05000000000001137,0.44999999999998863,0.7316547594345042,326.19496427830353,321.80503572169647,325.8652841573025,322.70850136236027,325.8652841573025
272,323.9,324.95,324.0,323.55,0,0.44999999999998863,0.35000000000002274,0.0999999999999659,0.44999999999998863,0.6964479145051897,325.8643437435155,321.68565625648444,325.8643437435155,322.70850136236027,325.8643437435155
273,324.4,324.4,325.5,324.4,0,1.1000000000000227,0.5500000000000114,0.5500000000000114,1.1000000000000227,0.7468919251920438,327.1906757755761,322.7093242244239,325.8643437435155,322.7093242244239,325.8643437435155
274,324.9,323.65,325.0,323.4,0,1.6000000000000227,0.6000000000000227,1.0,1.6000000000000227,0.8535304345430412,326.7605913036291,321.6394086963709,325.8643437435155,322.7093242244239,325.8643437435155
275,324.4,325.35,324.4,323.55,0,0.8499999999999659,0.75,0.0999999999999659,0.8499999999999659,0.8530891302251569,326.5342673906755,321.41573260932455,325.8643437435155,322.7093242244239,325.8643437435155
276,324.4,324.65,325.25,324.4,0,0.8500000000000227,0.10000000000002274,0.9500000000000455,0.9500000000000455,0.865202988947018,327.42060896684103,322.22939103315895,325.8643437435155,322.7093242244239,325.8643437435155
277,325.25,324.95,325.5,324.8,0,0.6999999999999886,0.8500000000000227,0.1500000000000341,0.8500000000000227,0.8633026153286436,327.7399078459859,322.56009215401406,325.8643437435155,322.7093242244239,325.8643437435155
278,324.65,323.6,324.9,324.65,0,0.25,0.05000000000001137,0.30000000000001137,0.30000000000001137,0.7928897884125645,327.15366936523765,322.3963306347623,325.8643437435155,322.7093242244239,325.8643437435155
279,324.9,324.0,325.0,323.4,0,1.6000000000000227,1.3999999999999773,0.20000000000004547,1.6000000000000227,0.8937785648609968,326.88133569458296,321.518664305417,325.8643437435155,322.7093242244239,325.8643437435155
280,323.5,324.4,324.0,323.4,0,0.6000000000000227,0.0,0.6000000000000227,0.6000000000000227,0.8570562442533751,326.2711687327601,321.1288312672399,325.8643437435155,322.7093242244239,325.8643437435155
281,324.0,324.0,324.5,323.9,0,0.6000000000000227,0.10000000000002274,0.5,0.6000000000000227,0.8249242137217061,326.67477264116513,321.72522735883484,325.8643437435155,322.7093242244239,325.8643437435155
282,324.4,323.75,324.4,324.0,0,0.39999999999997726,0.39999999999997726,0.0,0.39999999999997726,0.77180868700649,326.51542606101947,321.8845739389805,325.8643437435155,322.7093242244239,325.8643437435155
283,324.2,323.65,324.2,323.8,0,0.39999999999997726,0.44999999999998863,0.05000000000001137,0.44999999999998863,0.7315826011306773,326.19474780339203,321.80525219660797,325.8643437435155,322.7093242244239,325.8643437435155
284,323.9,324.95,324.0,323.55,0,0.44999999999998863,0.35000000000002274,0.0999999999999659,0.44999999999998863,0.6963847759893412,325.864154327968,321.685845672032,325.864154327968,322.7093242244239,325.864154327968
285,324.4,324.4,325.5,324.4,0,1.1000000000000227,0.5500000000000114,0.5500000000000114,1.1000000000000227,0.7468366789906764,327.190510036972,322.709489963028,325.864154327968,322.709489963028,325.864154327968
286,324.9,323.65,325.0,323.4,0,1.6000000000000227,0.6000000000000227,1.0,1.6000000000000227,0.8534820941168447,326.76044628235053,321.63955371764945,325.864154327968,322.709489963028,325.864154327968
287,324.4,325.35,324.4,323.55,0,0.8499999999999659,0.75,0.0999999999999659,0.8499999999999659,0.8530468323522349,326.53414049705674,321.4158595029433,325.864154327968,322.709489963028,325.864154327968
288,324.4,324.65,325.25,324.4,0,0.8500000000000227,0.10000000000002274,0.9500000000000455,0.9500000000000455,0.8651659783082112,327.42049793492464,322.22950206507534,325.864154327968,322.709489963028,325.864154327968
289,325.25,324.95,325.5,324.8,0,0.6999999999999886,0.8500000000000227,0.1500000000000341,0.8500000000000227,0.8632702310196876,327.73981069305904,322.5601893069409,325.864154327968,322.709489963028,325.864154327968
290,324.65,323.6,324.9,324.65,0,0.25,0.05000000000001137,0.30000000000001137,0.30000000000001137,0.792861452142228,327.1535843564267,322.3964156435733,325.864154327968,322.709489963028,325.864154327968
291,324.9,324.0,325.0,323.4,0,1.6000000000000227,1.3999999999999773,0.20000000000004547,1.6000000000000227,0.8937537706244524,326.88126131187335,321.51873868812663,325.864154327968,322.709489963028,325.864154327968
292,323.5,324.4,324.0,323.4,0,0.6000000000000227,0.0,0.6000000000000227,0.6000000000000227,0.8570345492963987,326.27110364788916,321.1288963521108,325.864154327968,322.709489963028,325.864154327968
293,324.0,324.0,324.5,323.9,0,0.6000000000000227,0.10000000000002274,0.5,0.6000000000000227,0.8249052306343516,326.67471569190303,321.72528430809695,325.864154327968,322.709489963028,325.864154327968
294,324.4,323.75,324.4,324.0,0,0.39999999999997726,0.39999999999997726,0.0,0.39999999999997726,0.7717920768050548,326.51537623041514,321.88462376958483,325.864154327968,322.709489963028,325.864154327968
295,324.2,323.65,324.2,323.8,0,0.39999999999997726,0.44999999999998863,0.05000000000001137,0.44999999999998863,0.7315680672044216,326.19470420161326,321.80529579838674,325.864154327968,322.709489963028,325.864154327968
296,323.9,323.4,324.0,323.55,0,0.44999999999998863,0.35000000000002274,0.0999999999999659,0.44999999999998863,0.6963720588038674,325.8641161764116,321.68588382358837,325.8641161764116,322.709489963028,325.8641161764116
297,323.9,324.95,323.9,322.45,0,1.4499999999999886,0.5,0.9499999999999886,1.4499999999999886,0.7905755514533825,325.5467266543601,320.8032733456398,325.5467266543601,322.709489963028,325.5467266543601
298,324.4,324.4,325.5,324.4,0,1.1000000000000227,0.5500000000000114,0.5500000000000114,1.1000000000000227,0.8292536075217125,327.4377608225651,322.46223917743487,325.5467266543601,322.709489963028,325.5467266543601
299,324.9,323.65,325.0,323.4,0,1.6000000000000227,0.6000000000000227,1.0,1.6000000000000227,0.9255969065815013,326.9767907197445,321.4232092802555,325.5467266543601,322.709489963028,325.5467266543601
300,324.4,325.35,324.4,323.55,0,0.8499999999999659,0.75,0.0999999999999659,0.8499999999999659,0.9161472932588094,326.72344187977643,321.2265581202236,325.5467266543601,322.709489963028,325.5467266543601
301,324.4,324.65,325.25,324.4,0,0.8500000000000227,0.10000000000002274,0.9500000000000455,0.9500000000000455,0.9203788816014639,327.58613664480436,322.0638633551956,325.5467266543601,322.709489963028,325.5467266543601
302,325.25,324.95,325.5,324.8,0,0.6999999999999886,0.8500000000000227,0.1500000000000341,0.8500000000000227,0.9115815214012837,327.88474456420386,322.4152554357961,325.5467266543601,322.709489963028,325.5467266543601
303,324.65,323.6,324.9,324.65,0,0.25,0.05000000000001137,0.30000000000001137,0.30000000000001137,0.8351338312261246,327.28040149367837,322.2695985063216,325.5467266543601,322.709489963028,325.5467266543601
304,324.9,324.0,325.0,323.4,0,1.6000000000000227,1.3999999999999773,0.20000000000004547,1.6000000000000227,0.9307421023228619,326.9922263069686,321.4077736930314,325.5467266543601,322.709489963028,325.5467266543601
305,323.5,324.4,324.0,323.4,0,0.6000000000000227,0.0,0.6000000000000227,0.6000000000000227,0.889399339532507,326.3681980185975,321.03180198140245,325.5467266543601,322.709489963028,325.5467266543601
306,324.0,324.0,324.5,323.9,0,0.6000000000000227,0.10000000000002274,0.5,0.6000000000000227,0.8532244220909465,326.75967326627284,321.64032673372714,325.5467266543601,322.709489963028,325.5467266543601
307,324.4,323.75,324.4,324.0,0,0.39999999999997726,0.39999999999997726,0.0,0.39999999999997726,0.7965713693295754,326.5897141079887,321.8102858920113,325.5467266543601,322.709489963028,325.5467266543601
308,324.2,323.65,324.2,323.8,0,0.39999999999997726,0.44999999999998863,0.05000000000001137,0.44999999999998863,0.7532499481633771,326.25974984449016,321.74025015550984,325.5467266543601,322.709489963028,325.5467266543601
309,323.9,323.4,324.0,323.55,0,0.44999999999998863,0.35000000000002274,0.0999999999999659,0.44999999999998863,0.7153437046429535,325.92103111392885,321.6289688860711,325.5467266543601,322.709489963028,325.5467266543601
310,323.9,324.95,323.9,322.45,0,1.4499999999999886,0.5,0.9499999999999886,1.4499999999999886,0.8071757415625829,325.5965272246877,320.7534727753122,325.5467266543601,322.709489963028,325.5467266543601
311,324.4,324.4,325.5,324.4,0,1.1000000000000227,0.5500000000000114,0.5500000000000114,1.1000000000000227,0.8437787738672629,327.48133632160176,322.4186636783982,325.5467266543601,322.709489963028,325.5467266543601
312,324.9,323.65,325.0,323.4,0,1.6000000000000227,0.6000000000000227,1.0,1.6000000000000227,0.9383064271338578,327.01491928140155,321.38508071859843,325.5467266543601,322.709489963028,325.5467266543601
313,324.4,325.35,324.4,323.55,0,0.8499999999999659,0.75,0.0999999999999659,0.8499999999999659,0.9272681237421213,326.7568043712264,321.19319562877365,325.5467266543601,322.709489963028,325.5467266543601
314,324.4,324.65,325.25,324.4,0,0.8500000000000227,0.10000000000002274,0.9500000000000455,0.9500000000000455,0.9301096082743618,327.61532882482305,322.0346711751769,325.5467266543601,322.709489963028,325.5467266543601
315,325.25,324.95,325.5,324.8,0,0.6999999999999886,0.8500000000000227,0.1500000000000341,0.8500000000000227,0.9200959072400694,327.9102877217202,322.3897122782798,325.5467266543601,322.709489963028,325.5467266543601
316,324.65,323.6,324.9,324.65,0,0.25,0.05000000000001137,0.30000000000001137,0.30000000000001137,0.8425839188350621,327.3027517565052,322.24724824349477,325.5467266543601,322.709489963028,325.5467266543601
317,324.9,324.0,325.0,323.4,0,1.6000000000000227,1.3999999999999773,0.20000000000004547,1.6000000000000227,0.9372609289806821,327.01178278694204,321.38821721305794,325.5467266543601,322.709489963028,325.5467266543601
318,323.5,324.4,324.0,323.4,0,0.6000000000000227,0.0,0.6000000000000227,0.6000000000000227,0.8951033128580997,326.38530993857427,321.0146900614257,325.5467266543601,322.709489963028,325.5467266543601
319,324.0,324.0,324.5,323.9,0,0.6000000000000227,0.10000000000002274,0.5,0.6000000000000227,0.8582153987508401,326.7746461962525,321.6253538037475,325.5467266543601,322.709489963028,325.5467266543601
320,324.4,323.75,324.4,324.0,0,0.39999999999997726,0.39999999999997726,0.0,0.39999999999997726,0.8009384739069823,326.60281542172095,321.79718457827903,325.5467266543601,322.709489963028,325.5467266543601
321,324.2,323.65,324.2,323.8,0,0.39999999999997726,0.44999999999998863,0.05000000000001137,0.44999999999998863,0.757071164668608,326.27121349400585,321.72878650599415,325.5467266543601,322.709489963028,325.5467266543601
322,323.9,323.4,324.0,323.55,0,0.44999999999998863,0.35000000000002274,0.0999999999999659,0.44999999999998863,0.7186872690850306,325.93106180725505,321.6189381927449,325.5467266543601,322.709489963028,325.5467266543601
323,323.9,324.95,323.9,322.45,0,1.4499999999999886,0.5,0.9499999999999886,1.4499999999999886,0.8101013604494003,325.60530408134815,320.74469591865176,325.5467266543601,322.709489963028,325.5467266543601
324,324.4,324.4,325.5,324.4,0,1.1000000000000227,0.5500000000000114,0.5500000000000114,1.1000000000000227,0.8463386903932281,327.48901607117966,322.4109839288203,325.5467266543601,322.709489963028,325.5467266543601
325,324.9,323.65,325.0,323.4,0,1.6000000000000227,0.6000000000000227,1.0,1.6000000000000227,0.9405463540940774,327.02163906228225,321.37836093771773,325.5467266543601,322.709489963028,325.5467266543601
326,324.4,325.35,324.4,323.55,0,0.8499999999999659,0.75,0.0999999999999659,0.8499999999999659,0.9292280598323135,326.76268417949694,321.1873158205031,325.5467266543601,322.709489963028,325.5467266543601
327,324.4,324.65,325.25,324.4,0,0.8500000000000227,0.10000000000002274,0.9500000000000455,0.9500000000000455,0.93182455235328,327.62047365705985,322.02952634294013,325.5467266543601,322.709489963028,325.5467266543601
328,325.25,324.95,325.5,324.8,0,0.6999999999999886,0.8500000000000227,0.1500000000000341,0.8500000000000227,0.9215964833091228,327.91478944992735,322.3852105500726,325.5467266543601,322.709489963028,325.5467266543601
329,324.65,323.6,324.9,324.65,0,0.25,0.05000000000001137,0.30000000000001137,0.30000000000001137,0.8438969228954839,327.30669076868645,322.2433092313135,325.5467266543601,322.709489963028,325.5467266543601
330,324.9,324.0,325.0,323.4,0,1.6000000000000227,1.3999999999999773,0.20000000000004547,1.6000000000000227,0.9384098075335513,327.01522942260067,321.3847705773993,325.5467266543601,322.709489963028,325.5467266543601
331,323.5,324.4,324.0,323.4,0,0.6000000000000227,0.0,0.6000000000000227,0.6000000000000227,0.8961085815918602,326.38832574477556,321.0116742552244,325.5467266543601,322.709489963028,325.5467266543601
332,324.0,324.0,324.5,323.9,0,0.6000000000000227,0.10000000000002274,0.5,0.6000000000000227,0.8590950088928806,326.7772850266786,321.62271497332137,325.5467266543601,322.709489963028,325.5467266543601
333,324.4,323.75,324.4,324.0,0,0.39999999999997726,0.39999999999997726,0.0,0.39999999999997726,0.8017081327812676,326.6051243983438,321.7948756016562,325.5467266543601,322.709489963028,325.5467266543601
334,324.2,323.65,324.2,323.8,0,0.39999999999997726,0.44999999999998863,0.05000000000001137,0.44999999999998863,0.7577446161836078,326.27323384855083,321.72676615144917,325.5467266543601,322.709489963028,325.5467266543601
335,323.9,323.4,324.0,323.55,0,0.44999999999998863,0.35000000000002274,0.0999999999999659,0.44999999999998863,0.7192765391606554,325.93282961748196,321.617170382518,325.5467266543601,322.709489963028,325.5467266543601
336,323.9,324.95,323.9,322.45,0,1.4499999999999886,0.5,0.9499999999999886,1.4499999999999886,0.810616971765572,325.60685091529666,320.74314908470325,325.5467266543601,322.709489963028,325.5467266543601
337,324.4,324.4,325.5,324.4,0,1.1000000000000227,0.5500000000000114,0.5500000000000114,1.1000000000000227,0.8467898502948783,327.4903695508846,322.40963044911535,325.5467266543601,322.709489963028,325.5467266543601
338,324.9,323.65,325.0,323.4,0,1.6000000000000227,0.6000000000000227,1.0,1.6000000000000227,0.9409411190080214,327.02282335702404,321.37717664297594,325.5467266543601,322.709489963028,325.5467266543601
339,324.4,325.35,324.4,323.55,0,0.8499999999999659,0.75,0.0999999999999659,0.8499999999999659,0.9295734791320144,326.76372043739605,321.186279562604,325.5467266543601,322.709489963028,325.5467266543601
340,324.4,324.65,325.25,324.4,0,0.8500000000000227,0.10000000000002274,0.9500000000000455,0.9500000000000455,0.9321267942405183,327.62138038272155,322.0286196172784,325.5467266543601,322.709489963028,325.5467266543601
341,325.25,324.95,325.5,324.8,0,0.6999999999999886,0.8500000000000227,0.1500000000000341,0.8500000000000227,0.9218609449604563,327.9155828348813,322.38441716511863,325.5467266543601,322.709489963028,325.5467266543601
342,324.65,323.6,324.9,324.65,0,0.25,0.05000000000001137,0.30000000000001137,0.30000000000001137,0.8441283268404007,327.3073849805212,322.24261501947876,325.5467266543601,322.709489963028,325.5467266543601
343,324.9,324.0,325.0,323.4,0,1.6000000000000227,1.3999999999999773,0.20000000000004547,1.6000000000000227,0.9386122859853535,327.01583685795606,321.3841631420439,325.5467266543601,322.709489963028,325.5467266543601
344,323.5,324.4,324.0,323.4,0,0.6000000000000227,0.0,0.6000000000000227,0.6000000000000227,0.8962857502371872,326.38885725071157,321.0111427492884,325.5467266543601,322.709489963028,325.5467266543601
345,324.0,324.0,324.5,323.9,0,0.6000000000000227,0.10000000000002274,0.5,0.6000000000000227,0.8592500314575416,326.7777500943726,321.62224990562737,325.5467266543601,322.709489963028,325.5467266543601
346,324.4,323.75,324.4,324.0,0,0.39999999999997726,0.39999999999997726,0.0,0.39999999999997726,0.8018437775253461,326.60553133257605,321.7944686674239,325.5467266543601,322.709489963028,325.5467266543601
347,324.2,323.65,324.2,323.8,0,0.39999999999997726,0.44999999999998863,0.05000000000001137,0.44999999999998863,0.7578633053346764,326.273589916004,321.726410083996,325.5467266543601,322.709489963028,325.5467266543601
348,323.9,323.4,324.0,323.55,0,0.44999999999998863,0.35000000000002274,0.0999999999999659,0.44999999999998863,0.7193803921678404,325.9331411765035,321.61685882349644,325.5467266543601,322.709489963028,325.5467266543601
349,323.9,324.95,323.9,322.45,0,1.4499999999999886,0.5,0.9499999999999886,1.4499999999999886,0.810707843146859,325.6071235294405,320.7428764705594,325.5467266543601,322.709489963028,325.5467266543601
350,324.4,324.4,325.5,324.4,0,1.1000000000000227,0.5500000000000114,0.5500000000000114,1.1000000000000227,0.8468693627535044,327.4906080882605,322.4093919117395,325.5467266543601,322.709489963028,325.5467266543601
351,324.9,323.65,325.0,323.4,0,1.6000000000000227,0.6000000000000227,1.0,1.6000000000000227,0.9410106924093192,327.0230320772279,321.37696792277205,325.5467266543601,322.709489963028,325.5467266543601
352,324.4,325.35,324.4,323.55,0,0.8499999999999659,0.75,0.0999999999999659,0.8499999999999659,0.92963435585815,326.76390306757446,321.1860969324256,325.5467266543601,322.709489963028,325.5467266543601
353,324.4,324.65,325.25,324.4,0,0.8500000000000227,0.10000000000002274,0.9500000000000455,0.9500000000000455,0.9321800613758869,327.62154018412764,322.02845981587234,325.5467266543601,322.709489963028,325.5467266543601
354,325.25,324.95,325.5,324.8,0,0.6999999999999886,0.8500000000000227,0.1500000000000341,0.8500000000000227,0.9219075537039039,327.9157226611117,322.38427733888824,325.5467266543601,322.709489963028,325.5467266543601
355,324.65,323.6,324.9,324.65,0,0.25,0.05000000000001137,0.30000000000001137,0.30000000000001137,0.8441691094909173,327.30750732847275,322.2424926715272,325.5467266543601,322.709489963028,325.5467266543601
356,324.9,324.0,325.0,323.4,0,1.6000000000000227,1.3999999999999773,0.20000000000004547,1.6000000000000227,0.9386479708045554,327.01594391241366,321.3840560875863,325.5467266543601,322.709489963028,325.5467266543601
357,323.5,324.4,324.0,323.4,0,0.6000000000000227,0.0,0.6000000000000227,0.6000000000000227,0.8963169744539888,326.38895092336196,321.011049076638,325.5467266543601,322.709489963028,325.5467266543601
358,324.0,324.0,324.5,323.9,0,0.6000000000000227,0.10000000000002274,0.5,0.6000000000000227,0.859277352647243,326.77783205794174,321.62216794205824,325.5467266543601,322.709489963028,325.5467266543601
359,324.4,323.75,324.4,324.0,0,0.39999999999997726,0.39999999999997726,0.0,0.39999999999997726,0.8018676835663348,326.605603050699,321.79439694930096,325.5467266543601,322.709489963028,325.5467266543601
360,324.2,323.65,324.2,323.8,0,0.39999999999997726,0.44999999999998863,0.05000000000001137,0.44999999999998863,0.7578842231205415,326.27365266936164,321.72634733063836,325.5467266543601,322.709489963028,325.5467266543601
361,323.9,323.4,324.0,323.55,0,0.44999999999998863,0.35000000000002274,0.0999999999999659,0.44999999999998863,0.7193986952304724,325.9331960856914,321.61680391430855,325.5467266543601,322.709489963028,325.5467266543601
362,323.9,323.0,323.9,322.45,0,1.4499999999999886,0.5,0.9499999999999886,1.4499999999999886,0.8107238583266619,325.60717157497993,320.74282842502,325.5467266543601,322.709489963028,325.5467266543601
363,323.4,324.95,323.4,322.9,0,0.5,0.39999999999997726,0.10000000000002274,0.5,0.7718833760358292,325.4656501281075,320.83434987189247,325.4656501281075,322.709489963028,325.4656501281075
364,324.4,324.4,325.5,324.4,0,1.1000000000000227,0.5500000000000114,0.5500000000000114,1.1000000000000227,0.8128979540313535,327.38869386209404,322.51130613790593,325.4656501281075,322.709489963028,325.4656501281075
365,324.9,323.65,325.0,323.4,0,1.6000000000000227,0.6000000000000227,1.0,1.6000000000000227,0.9112857097774372,326.9338571293323,321.4661428706677,325.4656501281075,322.709489963028,325.4656501281075
366,324.4,325.35,324.4,323.55,0,0.8499999999999659,0.75,0.0999999999999659,0.8499999999999659,0.9036249960552533,326.6858749881658,321.26412501183427,325.4656501281075,322.709489963028,325.4656501281075
367,324.4,324.65,325.25,324.4,0,0.8500000000000227,0.10000000000002274,0.9500000000000455,0.9500000000000455,0.9094218715483523,327.55326561464506,322.0967343853549,325.4656501281075,322.709489963028,325.4656501281075
368,325.25,324.95,325.5,324.8,0,0.6999999999999886,0.8500000000000227,0.1500000000000341,0.8500000000000227,0.9019941376048111,327.8559824128144,322.44401758718556,325.4656501281075,322.709489963028,325.4656501281075
